"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1082","17243312","Fzr1","56371","fizzy and cell division cycle 20 related 1",-0.0920152178425653,4.06544207026472,-0.640429277637511,0.530821082473075,0.848039761358984,-5.69765376516423
"1083","17243330","Nfic","18029","nuclear factor I/C",-0.0509158025975562,5.31984738584222,-0.295036644273881,0.771701936527393,0.948592953972545,-5.85388112126159
"1084","17243361","Ncln","103425","nicalin",-0.0946687838802109,5.47387948649407,-0.928306716915794,0.366832613317868,0.760172043019074,-5.48467161000881
"1085","17243392","Gna11","14672","guanine nucleotide binding protein, alpha 11",-0.115872442594357,6.66298627423303,-0.888537187921069,0.387215243637948,0.768563961237809,-5.51833837115048
"1086","17243456","Rpl23a","268449","ribosomal protein L23A",-0.0622886652408212,7.79609761276157,-0.601089408021569,0.556072834068599,0.85937350949388,-5.72105947604928
"1087","17243460","Zfp781","331188","zinc finger protein 781",-0.074620286963063,2.00375126666866,-0.434998953424576,0.669284952767004,0.913572022011924,-5.80411961042219
"1088","17243469","Zfp938","237411","zinc finger protein 938",0.0662663051429113,1.85062985001856,0.564965373335601,0.579813755196365,0.870101684865809,-5.7413050269904
"1089","17243486","1190007I07Rik","544717","RIKEN cDNA 1190007I07 gene",-0.291548890989513,2.0739963690622,-2.420076475547,0.0275804295096859,0.324466258592825,-3.46904678057376
"1090","17243509","Nfyb","18045","nuclear transcription factor-Y beta",-0.462943790619648,3.71974558648228,-2.7582902655805,0.0138455789428978,0.26729515413999,-2.87824806741222
"1091","17243525","Slc41a2","338365","solute carrier family 41, member 2",-1.41374971520273,4.96202875722117,-3.41328335746995,0.00349312559230682,0.198629557229372,-1.68049426964297
"1092","17243544","Aldh1l2","216188","aldehyde dehydrogenase 1 family, member L2",0.100534300201937,1.87420559603948,0.92064948327528,0.37069924949331,0.760970746031372,-5.4912563053178
"1093","17243576","Appl2","216190","adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 2",0.419416885394555,3.12409178597881,3.11311837261476,0.00659564800706231,0.221100160699447,-2.23496745361865
"1094","17243617","Ckap4","216197","cytoskeleton-associated protein 4",0.257063138415589,2.18401734679397,1.94989210198325,0.0686589350850067,0.427982907102234,-4.23139744394603
"1095","17243644","Cry1","12952","cryptochrome 1 (photolyase-like)",-0.0194115184729884,2.63440151921515,-0.104353213422883,0.91816615846395,0.984785616872142,-5.8911883953703
"1096","17243659","Gm6713","626858","predicted gene 6713",0.148469840722743,2.59238070143344,1.21997996460876,0.239882332250846,0.660636674392806,-5.19898722151528
"1097","17243661","Prdm4","72843","PR domain containing 4",-0.099980535771155,3.71452595832393,-0.650747258307894,0.524304870194891,0.843817455295524,-5.69128223664519
"1098","17243717","Syn3","27204","synapsin III",0.0112102358234574,2.89826209775704,0.0860539427312121,0.932474910134662,0.987791917004113,-5.89289975325673
"1099","17243738","Hsp90b1","22027","heat shock protein 90, beta (Grp94), member 1",-0.458981466116711,10.002535213547,-2.96033668941383,0.00909249017309424,0.242113937009493,-2.51413008158941
"1100","17243763","Stab2","192188","stabilin 2",-0.126112280595781,5.39906728649073,-0.462795142523704,0.649648048502381,0.905652462728973,-5.79201663808019
"1101","17243888","Chpt1","212862","choline phosphotransferase 1",0.303657593305219,6.10133627863452,2.07295198637141,0.0544268959401333,0.397377162351032,-4.04015435821221
"1102","17243943","Spic","20728","Spi-C transcription factor (Spi-1/PU.1 related)",-0.0924081426180128,2.35885172724383,-0.624538348775009,0.54094420087807,0.851865164076982,-5.70727787819023
"1103","17243957","Utp20","70683","UTP20 small subunit processome component",-0.529586585506374,3.76211030200321,-2.7800999200411,0.0132346679718617,0.264987180971648,-2.83927873311904
"1104","17244054","Ano4","320091","anoctamin 4",-0.248343363836026,2.28493001521681,-2.27396787633338,0.0368632367409926,0.354775343478372,-3.7145692663334
"1105","17244057","Gas2l3","237436","growth arrest-specific 2 like 3",0.184346245081993,2.38577255192025,1.77215767365439,0.0951142130831227,0.483670410351573,-4.49514448124164
"1106","17244070","Nr1h4","20186","nuclear receptor subfamily 1, group H, member 4",-0.060377239006308,7.76532489050037,-0.399352118360649,0.694833205741856,0.924305977559229,-5.818569898256
"1107","17244085","Slc17a8","216227","solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 8",0.957535521053388,5.59357941068746,1.98922895969952,0.0637809659934678,0.418463300403774,-4.17098900138256
"1108","17244126","Actr6","67019","ARP6 actin-related protein 6",0.478368363460641,3.85147576574407,2.99781530986435,0.00840565545069988,0.238309215545842,-2.44591011203744
"1109","17244191","Tmpo","21917","thymopoietin",-0.263874322052492,4.33596832847814,-2.53338398928018,0.0219486100779679,0.300214892641794,-3.27426371270425
"1110","17244217","Rmst","110333","rhabdomyosarcoma 2 associated transcript (non-coding RNA)",0.0227768470830316,1.96442312210132,0.206185990342495,0.839206682360401,0.96727129047086,-5.87567436585354
"1111","17244244","Nedd1","17997","neural precursor cell expressed, developmentally down-regulated gene 1",0.0230599850428885,3.06276152092375,0.152652669782768,0.880551519668361,0.977562824969102,-5.88509469453448
"1112","17244341","Elk3","13713","ELK3, member of ETS oncogene family",-0.142961939735666,3.25021288717108,-1.17237738210745,0.25794629810901,0.677874512517206,-5.25009159176979
"1113","17244350","Amdhd1","71761","amidohydrolase domain containing 1",0.341980276575292,7.41743214698938,1.05875812176064,0.305194629209808,0.718470880182864,-5.36514055353867
"1114","17244378","Metap2","56307","methionine aminopeptidase 2",-0.148746579457184,7.62053729193296,-1.22386674765668,0.238451511669439,0.658475688597193,-5.19474073015277
"1115","17244395","Vezt","215008","vezatin, adherens junctions transmembrane protein",-0.0901000947112212,3.32994775804134,-0.660192969092525,0.518379070844739,0.841772326503598,-5.68536497638364
"1116","17244435","Cep83os","67723","centrosomal protein 83, opposite strand",0.102671044678698,2.01831303239558,0.958392457148931,0.351907731686715,0.751776591540014,-5.45833064850459
"1117","17244439","Plxnc1","54712","plexin C1",-0.318513995921487,5.18481373273485,-1.8005115066672,0.090368339835678,0.474667689138778,-4.45412844007287
"1118","17244476","Cradd","12905","CASP2 and RIPK1 domain containing adaptor with death domain",0.111037388122623,4.85733888629781,1.04817102338702,0.309899854212838,0.722452528852497,-5.37535068223059
"1119","17244506","Mrpl42","67270","mitochondrial ribosomal protein L42",-0.169202977589851,4.3161937779839,-1.14629786040451,0.26827143081525,0.68787251958663,-5.2773724352947
"1120","17244514","Nudt4","71207","nudix (nucleoside diphosphate linked moiety X)-type motif 4",-0.0331752511721923,8.5097129914208,-0.244788787387985,0.809684184409486,0.957454710378629,-5.86714750105926
"1121","17244522","Mir3058","100526463","microRNA 3058",0.0907077255502795,5.65950911659401,0.542195609154984,0.595041410824496,0.877895551095042,-5.75344820184769
"1122","17244563","Csl","71832","citrate synthase like",0.0908520660210574,1.79493583001672,0.551300556515395,0.588928353275289,0.874633060107154,-5.74865006374966
"1123","17244591","4930430F08Rik","68281","RIKEN cDNA 4930430F08 gene",0.060251160737018,2.99055648109438,0.460047775041789,0.651577441130743,0.906549105855616,-5.79324536820948
"1124","17244661","Tmtc2","278279","transmembrane and tetratricopeptide repeat containing 2",-0.452430839847544,4.56573378208805,-2.4548918812399,0.0257188507803841,0.314774940842197,-3.40957709359834
"1125","17244705","Acss3","380660","acyl-CoA synthetase short-chain family member 3",0.0966198441598571,4.0339003482533,0.238352152809371,0.814587541660179,0.957941749642473,-5.86866996292704
"1126","17244843","Syt1","20979","synaptotagmin I",0.141798441347405,4.54566080961259,0.959137822240786,0.351543383503844,0.751749059607855,-5.45766860706375
"1127","17244858","Gm5136","368203","predicted gene 5136",0.0211094787518689,1.65576449539304,0.1801053400081,0.859296667086608,0.972693593903141,-5.88061343540853
"1128","17244949","Glipr1","73690","GLI pathogenesis-related 1 (glioma)",0.0226698610336218,1.71772366993652,0.177655439072035,0.861189197156984,0.973007350300181,-5.88104327841019
"1129","17244961","Glipr1l3","544736","GLI pathogenesis-related 1 like 3",0.0288231005281923,1.41175368204641,0.237185960839605,0.815476791899751,0.958233822452807,-5.86894149524303
"1130","17244967","Atxn7l3b","382423","ataxin 7-like 3B",-0.164609602915156,6.66920227447049,-1.20956364294342,0.243749481538716,0.663729016954449,-5.2103129334142
"1131","17245013","Tbc1d15","66687","TBC1 domain family, member 15",-0.594208292020916,6.72223446203246,-2.70472809408031,0.0154634816455839,0.270978308731677,-2.97356091372332
"1132","17245034","Rab21","216344","RAB21, member RAS oncogene family",0.0294112762931968,6.15995134259671,0.274368735341626,0.787258530144418,0.950468597965638,-5.85963393265632
"1133","17245044","Tmem19","67226","transmembrane protein 19",-0.104916683932149,6.75265691032688,-0.590240967272617,0.563147735173953,0.862593801096079,-5.72726534866198
"1134","17245059","Lgr5","14160","leucine rich repeat containing G protein coupled receptor 5",0.111641742189395,2.02593920382328,0.785420864896896,0.443508213007419,0.800324337620949,-5.59939250538414
"1135","17245081","Taf7l2","619332","Taf7l2",-0.140279751814563,2.30181744461849,-1.06217493676927,0.303687216928098,0.7169711967548,-5.36182654130974
"1136","17245095","Cnot2","72068","CCR4-NOT transcription complex, subunit 2",-0.264189997360129,5.7193513155263,-2.89933372477234,0.0103290483206602,0.248157247791474,-2.62475344057173
"1137","17245152","Rab3ip","216363","RAB3A interacting protein",-0.316812715451583,5.91775621047231,-2.38059769449916,0.0298448140059324,0.331788477854824,-3.53604986379153
"1138","17245171","Cct2","12461","chaperonin containing Tcp1, subunit 2 (beta)",-0.411972316291132,7.64674136773402,-3.77009383976568,0.00163551862483664,0.163306534689938,-1.01760018161244
"1139","17245188","Frs2","327826","fibroblast growth factor receptor substrate 2",-0.33736527703298,4.44538936939908,-1.6804907406344,0.111979609535119,0.503687726270357,-4.62480962257157
"1140","17245202","Yeats4","64050","YEATS domain containing 4",-0.310870966808739,5.77313055695878,-3.12405985592661,0.00644522215943618,0.221100160699447,-2.21487617539659
"1141","17245223","Lyz2","17105","lysozyme 2",-0.0629490293523558,5.74703293351135,-0.304971193854826,0.764259410924217,0.945902584347621,-5.85096897008403
"1142","17245231","Lyz1","17110","lysozyme 1",0.18200665735765,2.40133026839735,0.574478301429907,0.573511528107509,0.866887237263048,-5.73608993720991
"1143","17245237","Cpsf6","432508","cleavage and polyadenylation specific factor 6",-0.20998339784006,4.61718938948226,-1.70496098328458,0.107241409319948,0.497545407559229,-4.59064494167308
"1144","17245248","Mdm2","17246","transformed mouse 3T3 cell double minute 2",0.00549635340197874,4.96539358932302,0.0523223468063125,0.958909641076374,0.992969952413544,-5.89519293942993
"1145","17245264","Slc35e3","215436","solute carrier family 35, member E3",-0.192256475027574,5.49373358927684,-1.09168437621392,0.290893482384114,0.708261878766381,-5.33282435279527
"1146","17245272","Nup107","103468","nucleoporin 107",-0.170877482641965,2.42750106188421,-1.61385901805429,0.125805636238351,0.526511747610173,-4.71612027284155
"1147","17245302","Rap1b","215449","RAS related protein 1b",-0.109097310524758,7.39468890295677,-0.946979575870889,0.357519230411781,0.754322137487931,-5.46841075406658
"1148","17245334","Dyrk2","69181","dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 2",-0.0219863007605099,6.32444034492452,-0.130259073451931,0.897960280659959,0.980310269688507,-5.88820414389399
"1149","17245342","Cand1","71902","cullin associated and neddylation disassociated 1",-0.226119931430992,5.33013143372216,-1.67078774838329,0.113907846423286,0.505310557513444,-4.63826398632502
"1150","17245383","Helb","117599","helicase (DNA) B",-0.434208859490852,3.99801363915206,-2.96862603339518,0.00893601428476918,0.240548862408713,-2.49905757066107
"1151","17245399","Irak3","73914","interleukin-1 receptor-associated kinase 3",-0.233913314783991,2.53172051701801,-1.20155193549643,0.246756366080516,0.664160314259387,-5.21896979290693
"1152","17245422","Hmga2","15364","high mobility group AT-hook 2",-0.00482669287569459,2.43433855117963,-0.0355340719033044,0.972086712624266,0.994913114188763,-5.89591772318577
"1153","17245431","Mir763","791076","microRNA 763",-0.12571107746681,3.53655188159306,-0.900604397612425,0.380951977774176,0.765694077491616,-5.50826258555826
"1154","17245448","Lemd3","380664","LEM domain containing 3",-0.327075112723991,3.07237035731604,-1.84291313245353,0.0836600727286672,0.462500924262179,-4.39202068133764
"1155","17245466","Tbc1d30","74694","TBC1 domain family, member 30",0.0245687237579282,2.76209473287988,0.134818614322904,0.894411030028554,0.979772798175081,-5.88761084102329
"1156","17245481","Rassf3","192678","Ras association (RalGDS/AF-6) domain family member 3",0.0252877414728969,5.69407070474644,0.099441965808434,0.922003776497799,0.986186209488721,-5.8916799523938
"1157","17245488","Tbk1","56480","TANK-binding kinase 1",-0.319733051588531,5.69735682428591,-2.27052533592265,0.0371136393448525,0.356041334371516,-3.72026994656785
"1158","17245511","Xpot","73192","exportin, tRNA (nuclear export receptor for tRNAs)",0.265748090938468,5.44643265543874,2.08954710396116,0.0527282320346626,0.391800802896775,-4.01386944001001
"1159","17245539","Srgap1","117600","SLIT-ROBO Rho GTPase activating protein 1",0.161066802938319,1.78479463416082,1.45009577877146,0.16605842022565,0.581740070229156,-4.92924637926056
"1160","17245570","Rxylt1","216395","ribitol xylosyltransferase 1",0.0256612930129299,3.92109950800959,0.235334575808008,0.816889052848381,0.958897948355078,-5.86936985043173
"1161","17245581","A130077B15Rik","319272","RIKEN cDNA A130077B15 gene",0.0337563867281878,1.79335207530628,0.270042126829643,0.790527186852104,0.951017685269743,-5.86078589477793
"1162","17245587","Mon2","67074","MON2 homolog, regulator of endosome to Golgi trafficking",-0.0602912326170379,5.93127847603976,-0.489612433702534,0.630951709437003,0.895420834780741,-5.77964999309214
"1163","17245624","Usp15","14479","ubiquitin specific peptidase 15",-0.0530479962537607,6.05907509960937,-0.420810135006741,0.679406231758233,0.91941362734181,-5.81001591215642
"1164","17245648","Slc16a7","20503","solute carrier family 16 (monocarboxylic acid transporters), member 7",-0.148414837349307,8.19187802265912,-0.673862447061088,0.509870974966401,0.837747741807907,-5.67665934445516
"1165","17245661","Mir378d","102465224","microRNA 378d",-0.319756438722352,2.20435094583023,-1.93523560334035,0.0705605332420097,0.432021330487142,-4.25372442713573
"1166","17245675","Tsfm","66399","Ts translation elongation factor, mitochondrial",0.156921652056069,2.39750993934875,1.34524321840351,0.197019866163028,0.620102083362038,-5.05668175860906
"1167","17245692","March9","216438","membrane-associated ring finger (C3HC4) 9",0.0503577410774829,1.76746334906792,0.40930204565725,0.687662104188211,0.922514432221572,-5.81465790864524
"1168","17245700","Tspan31","67125","tetraspanin 31",-0.305009177915249,9.59998737619351,-3.28152900168615,0.00461994077521227,0.216419550970668,-1.92458976112668
"1169","17245709","Os9","216440","amplified in osteosarcoma",-0.140865229222449,7.39765427537012,-1.21383517635947,0.24215787709471,0.662932087659283,-5.20567811198966
"1170","17245729","Slc26a10","216441","solute carrier family 26, member 10",0.287454037047537,2.47922499558464,2.4777645512101,0.0245611741607316,0.312103427637931,-3.37031976818155
"1171","17245772","Dtx3","80904","deltex 3, E3 ubiquitin ligase",0.0198286781131425,2.43194290516423,0.18831599200047,0.852960515473586,0.971036230777495,-5.87913011444172
"1172","17245850","Mars","216443","methionine-tRNA synthetase",0.0167326758566491,5.98464805026342,0.111913090270896,0.912263028737292,0.983724329000508,-5.89038550926675
"1173","17245874","Gli1","14632","GLI-Kruppel family member GLI1",0.253802684496204,2.0306444581825,1.8670692210305,0.0800387855048587,0.456087602539253,-4.35623475824215
"1174","17245890","Inhbe","16326","inhibin beta-E",-0.216279902134622,6.83240049905761,-0.564574882358584,0.580073209980455,0.870101684865809,-5.74151731544224
"1175","17245895","Inhbc","16325","inhibin beta-C",0.116275127363713,6.11267219411017,0.374260598056104,0.713049047561095,0.928583118951898,-5.82801607629683
"1176","17245902","Shmt2","108037","serine hydroxymethyltransferase 2 (mitochondrial)",-0.0976626148238022,7.83696836479456,-0.700811589453191,0.493334059320319,0.829050792328077,-5.65900521503905
"1177","17245923","Lrp1","16971","low density lipoprotein receptor-related protein 1",-0.110165476498225,7.72371503988996,-0.643961460710056,0.528585314428913,0.846047186412935,-5.69548343003589
"1178","17246033","Gm16230","102632898","predicted gene 16230",-0.373550178174678,2.41272992437398,-1.9906382230633,0.0636121609543374,0.418353336193305,-4.16881193156237
"1179","17246057","Hsd17b6","27400","hydroxysteroid (17-beta) dehydrogenase 6",0.149439474991144,9.74293243436947,0.685217418869563,0.502864674944443,0.833615694111343,-5.66930007682735
"1180","17246084","Spryd4","66701","SPRY domain containing 4",-0.293920701318178,6.85480559013716,-2.58791164456769,0.0196453313087719,0.291927399601267,-3.17931786817149
"1181","17246088","Gm26847","102633407","predicted gene, 26847",0.0694556571078753,3.66886477248353,0.613270256181104,0.548185918848897,0.855924378374704,-5.71396306903217
"1182","17246091","Il23a","83430","interleukin 23, alpha subunit p19",-0.140103084127251,1.93498286216223,-1.230382598105,0.236067666485747,0.656412698932244,-5.18759710099011
"1183","17246100","Coq10a","210582","coenzyme Q10A",0.142332827947407,3.85476963545491,0.904933176169276,0.37872187986948,0.764495827906605,-5.50461843871658
"1184","17246113","Slc39a5","72002","solute carrier family 39 (metal ion transporter), member 5",0.250498580452705,2.39345211908751,2.13058181800802,0.0487340355445043,0.380808046408325,-3.94839553017241
"1185","17246146","Myl6","17904","myosin, light polypeptide 6, alkali, smooth muscle and non-muscle",0.186635063126563,2.31092385943869,0.92396282184739,0.36902274096534,0.760970746031372,-5.48841303503977
"1186","17246163","Esyt1","23943","extended synaptotagmin-like protein 1",-0.0329916810536512,3.75494368934503,-0.238979855309597,0.814109011122798,0.957941749642473,-5.8685232635252
"1187","17246209","Rpl41","67945","ribosomal protein L41",-0.0727087046254615,3.74294307580364,-0.477478078645289,0.639380492679125,0.899290651870088,-5.78532939155461
"1188","17246231","Erbb3","13867","erb-b2 receptor tyrosine kinase 3",-0.367004038021853,7.429467983259,-2.8554417459695,0.0113183837487649,0.25481174133372,-2.70400001246565
"1189","17246284","Suox","211389","sulfite oxidase",-0.0659799315917295,6.57119896762154,-0.414403376850458,0.683997313944147,0.920963683074364,-5.81261571800999
"1190","17246290","Rab5b","19344","RAB5B, member RAS oncogene family",0.159452372484466,6.05002158522563,1.04946642136946,0.309321339723872,0.722452528852497,-5.37410616103162
"1191","17246299","Cdk2","12566","cyclin-dependent kinase 2",0.236494188624312,4.29640160537169,1.17489956983645,0.256963936451655,0.677136988467943,-5.24742611045614
"1192","17246310","Dgka","13139","diacylglycerol kinase, alpha",0.000312100486926425,5.14671455000161,0.00194818730689886,0.998469288178793,0.999614183294132,-5.89653638123444
"1193","17246337","Tmem198b","73827","transmembrane protein 198b",-0.0525370412996349,2.87050521156923,-0.284567129443955,0.779570186554584,0.950343730358958,-5.85684689730757
"1194","17246345","Ormdl2","66844","ORM1-like 2 (S. cerevisiae)",0.115357279149356,4.38574641672531,0.813701477320054,0.427578490173979,0.793128746922889,-5.5780703904074
"1195","17246352","Gdf11","14561","growth differentiation factor 11",0.296748615673703,2.12293446477829,2.62981674931766,0.0180339150129077,0.283295539595659,-3.10586099200076
"1196","17246368","Bloc1s1","14533","biogenesis of lysosomal organelles complex-1, subunit 1",-0.268754069236604,6.03986336648542,-1.79170147749149,0.0918201758817241,0.477696135261831,-4.46691761197618
"1197","17246381","Mettl7b","71664","methyltransferase like 7B",-0.0301924562046771,8.55261192910125,-0.201400203480577,0.842885046526521,0.967565494106225,-5.87663038861908
"1198","17246388","Olfr765","544748","olfactory receptor 765",0.0968163684293133,1.48029486536558,0.70256739450256,0.49226763739902,0.828433574509111,-5.65783247717259
"1199","17246392","Olfr767","258315","olfactory receptor 767",-0.0295830636224976,1.7792342658775,-0.242383122426653,0.811515848686514,0.957799733940289,-5.86772122555417
"1200","17246404","Olfr771","258540","olfactory receptor 771",-0.0929148058144929,1.82747391534591,-0.788918544359031,0.441518150972659,0.800033200892771,-5.59679301626679
"1201","17246412","Olfr773","257664","olfactory receptor 773",-0.214028172155099,1.40370641900349,-1.89795338945165,0.0756121700398396,0.445639459624869,-4.31006552786015
"1202","17246418","Olfr796","258933","olfactory receptor 796",-0.0269756481320842,2.21009178596433,-0.234431312322899,0.817578310784801,0.959154554763563,-5.86957762917381
"1203","17246435","Olfr810","258543","olfactory receptor 810",-0.0438986091140725,1.3490302166665,-0.456209332559564,0.654277341966858,0.907985998546085,-5.79495015544744
"1204","17246443","Olfr814","259165","olfactory receptor 814",0.0322854547244262,1.36327757738087,0.27621551120659,0.785864576264661,0.950468597965638,-5.85913670692358
"1205","17246449","Olfr818","258773","olfactory receptor 818",-0.0185063911648891,1.66779400178418,-0.149705987802611,0.882838863653507,0.977562824969102,-5.88553190071752
"1206","17246457","Olfr823","258668","olfactory receptor 823",-0.15176002594425,1.34289241605976,-1.26907923690113,0.222289097377374,0.643816283484576,-5.14453819290386
"1207","17246508","Pisd-ps1","236604","phosphatidylserine decarboxylase, pseudogene 1",0.293508060416641,1.97265463562781,1.37732425121662,0.18708822318792,0.606682297763912,-5.0184735197122
"1208","17246520","Eif4enif1","74203","eukaryotic translation initiation factor 4E nuclear import factor 1",-0.330952718178086,3.79025338339028,-2.35875889130476,0.0311713611977718,0.335575246964691,-3.57291008404452
"1209","17246593","8430429K09Rik","71523","RIKEN cDNA 8430429K09 gene",-0.016328518568669,3.06686759602647,-0.149371889959971,0.883098272986375,0.977562824969102,-5.88558093533408
"1210","17246636","Morc2a","74522","microrchidia 2A",-0.107375979403964,2.91349137416384,-0.894696248045153,0.384009948656556,0.767955496350902,-5.51321099114217
"1211","17246674","Dusp18","75219","dual specificity phosphatase 18",-0.0199640990764367,2.46258263049591,-0.180014381911225,0.859366915795247,0.972693593903141,-5.88062949907925
"1212","17246700","Gal3st1","53897","galactose-3-O-sulfotransferase 1",0.216011251242067,2.66751524273453,1.53232809025239,0.144677015086757,0.552604397440078,-4.8242961060585
"1213","17246707","Sec14l4","103655","SEC14-like lipid binding 4",0.0209012333652154,6.7911257480693,0.17247983010338,0.865190171956546,0.973523122723892,-5.88193207922488
"1214","17246743","Rnf215","71673","ring finger protein 215",-0.0223575420576227,2.48409724375863,-0.169479819735032,0.867511053191366,0.97397314800758,-5.88243528475898
"1215","17246755","Mir3060","100526466","microRNA 3060",0.168576542683351,1.62247470259139,1.15939194591161,0.263049099650396,0.68041242063065,-5.26373924211887
"1216","17246757","Sf3a1","67465","splicing factor 3a, subunit 1",-0.412341192244404,3.9480427675404,-2.64818349599723,0.0173682167572906,0.279336876759538,-3.07353752575052
"1217","17246776","Tbc1d10a","103724","TBC1 domain family, member 10a",-0.127991826482746,2.62398930622086,-0.979614934388018,0.341636077047215,0.744134425591662,-5.43930301835842
"1218","17246790","Castor1","71962","cytosolic arginine sensor for mTORC1 subunit 1",0.141699229704016,2.20242785804312,1.01331854499985,0.325758718463864,0.733533402624224,-5.40833380587934
"1219","17246803","Osm","18413","oncostatin M",-0.0670465523616168,2.08695349846584,-0.568088176429216,0.577741009972328,0.869016413851911,-5.73960227023643
"1220","17246825","Ascc2","75452","activating signal cointegrator 1 complex subunit 2",-0.331850856232878,3.81726130738283,-2.55475430574193,0.0210168380017354,0.296585290181484,-3.23714145354488
"1221","17246850","Zmat5","67178","zinc finger, matrin type 5",-0.403220765085922,2.52921767412243,-2.97278060510607,0.00885858072401502,0.240548862408713,-2.49149982853998
"1222","17246860","Nipsnap1","18082","nipsnap homolog 1",0.0699629490306046,7.47873458979218,0.480970501883419,0.636949283235878,0.898271401613125,-5.78370895144285
"1223","17246878","Thoc5","107829","THO complex 5",-0.0778101625284711,4.8846746472354,-0.53578498858819,0.599364444361807,0.879988331373994,-5.75678037135491
"1224","17246904","Ap1b1","11764","adaptor protein complex AP-1, beta 1 subunit",-0.148589442630858,5.56852834841309,-1.19369851954191,0.249731359121222,0.667472929955494,-5.2274095934997
"1225","17246945","Rhbdd3","279766","rhomboid domain containing 3",0.112448538612985,3.25541450034935,0.75353716966976,0.461906140138163,0.812271710201492,-5.6225964743753
"1226","17246963","Gm11963","102639290","predicted gene 11963",-0.497263393340816,3.53733329507369,-1.51603676433592,0.148719994389772,0.556926681664733,-4.84542633158606
"1227","17246967","Xbp1","22433","X-box binding protein 1",-1.24772216676291,7.25585173012676,-5.90973960627059,2.0621555503095e-05,0.0560315437060148,2.72379829500561
"1228","17247015","Ube2d-ps","76508","ubiquitin-conjugating enzyme E2D, pseudogene",0.37697748202885,4.36641989572551,2.04629795737281,0.0572598663542966,0.402633637709614,-4.0821320673592
"1229","17247023","Dbnl","13169","drebrin-like",0.112526032584382,3.36577121278308,0.95210820269585,0.354989992130091,0.752279914053904,-5.4638942761969
"1230","17247064","Gm11967","102639588","predicted gene 11967",0.0895585132159926,2.44821484229682,0.81192741395264,0.428566943475813,0.793431394539099,-5.5794282793467
"1231","17247067","Ykt6","56418","YKT6 v-SNARE homolog (S. cerevisiae)",-0.0158348522539784,4.53359177676128,-0.12611488603225,0.901188152504986,0.980732637884219,-5.88872573241494
"1232","17247158","Ccm2","216527","cerebral cavernous malformation 2",-0.189774365651924,3.62298071485525,-1.59805750677823,0.12929039823936,0.534098574038341,-4.73739668554152
"1233","17247208","Igfbp1","16006","insulin-like growth factor binding protein 1",-0.493902192643159,6.38680984114472,-0.869447427138467,0.397262991947298,0.774828729895737,-5.53402755280876
"1234","17247225","Upp1","22271","uridine phosphorylase 1",0.142863026939417,2.77576737985256,1.23236353736759,0.235346600683696,0.655333892786523,-5.18541916945543
"1235","17247332","Gm11998","102631513","predicted gene 11998",0.0955181828510541,1.40991223756199,0.884812173889551,0.38916245609831,0.769314212380165,-5.52142394922408
"1236","17247336","Ikzf1","22778","IKAROS family zinc finger 1",-0.132822459809126,2.24915887479754,-0.85940646431223,0.402616471370471,0.777794502080056,-5.54215620417794
"1237","17247356","Gm12002","100503630","predicted gene 12002",-0.0778380472746554,1.50295335930713,-0.68546791775297,0.502710740855016,0.833615694111343,-5.66913642284522
"1238","17247389","Egfr","13649","epidermal growth factor receptor",-0.753820089200838,8.56621333564611,-2.08414200322433,0.0532761021945195,0.393333826482007,-4.02244297626989
"1239","17247448","Ppp3r1","19058","protein phosphatase 3, regulatory subunit B, alpha isoform (calcineurin B, type I)",-0.179556783384848,3.89536696119602,-1.52551428408612,0.146356642517079,0.554099057883143,-4.83315379207303
"1240","17247471","C1d","57316","C1D nuclear receptor co-repressor",0.134853274072865,2.35372093169331,1.14845005667771,0.267407752068269,0.686833801775349,-5.27514053311364
"1241","17247500","Gm16141","101055656","predicted gene 16141",0.101948559433905,2.02543852313619,0.75612771975701,0.46039408716133,0.811768210453287,-5.62074436676478
"1242","17247519","Spred2","114716","sprouty-related EVH1 domain containing 2",-0.0391710723377008,3.0740074924673,-0.348845164060871,0.731684431077025,0.936249770735253,-5.83697060857601
"1243","17247543","Sertad2","58172","SERTA domain containing 2",-0.0437689184160828,4.27477083905016,-0.354421072353757,0.72758064751995,0.934698692846649,-5.83505906205371
"1244","17247638","Gm12056","102635510","predicted gene 12056",-0.123389352737703,2.25716930339458,-1.19248311499719,0.250194213620345,0.668113899620899,-5.22871166543754
"1245","17247652","Zrsr1","22183","zinc finger (CCCH type), RNA binding motif and serine/arginine rich 1",0.175855347760559,3.9325187575436,1.22808175204754,0.23690732394144,0.656595714453479,-5.19012316313227
"1246","17247656","Cct4","12464","chaperonin containing Tcp1, subunit 4 (delta)",-0.435001106377119,6.0655108659922,-4.55193320417207,0.000314621189754114,0.112198141782113,0.415094596327314
"1247","17247695","Xpo1","103573","exportin 1",-0.301635258915248,4.01719495584066,-2.4773987102844,0.0245792963899584,0.312103427637931,-3.37094882128893
"1248","17247849","Bcl11a","14025","B cell CLL/lymphoma 11A (zinc finger protein)",-0.192358743799888,2.38520899253113,-1.3832567235301,0.185296687906526,0.605501354847767,-5.01133149603237
